R_fighter,B_fighter,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
1,0,-750,525,13.33333333,525,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,FALSE,Flyweight,MALE,3,0,2,0,29,0.4,0.857142857,0.571428571,0.207142857,2,2,19,1,0,1,0,1,3,0,5,Orthodox,167.64,167.64,125,0,2,0,41.7,0.343,0.4,1,0.215,3,2,24,2,0,0,4,3,1,0,8,Southpaw,162.56,165.1,125,30,31,0,0,-1,-3,0,-5,-1,-2,2,5.08,2.54,-1,-12.7,0.457142857,-0.428571429,0,1,4,2,,,,,,,,,,,,2,,,,,,,,,,,,,4,,Red,U-DEC,,3,5:00,900,-125,825,320,1250,500,1400
1,0,-800,550,12.5,550,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,FALSE,Flyweight,MALE,3,0,1,0,26.5,0.455,0.25,4.5,0.4625,2,1,12,0,0,0,3,0,0,0,3,Southpaw,162.56,162.56,125,0,2,0,38.66666667,0.365,0,0.666666667,0.291666667,3,1,14,2,0,0,1,3,0,1,5,Orthodox,160.02,167.64,135,30,32,0,-1,-1,-2,0,-2,-2,-4,0,2.54,-5.08,-2,-12.16666667,0.25,3.833333333,0,1,8,1,,,,,,,,,,,,1,,,,,,,,,,,,,8,,Red,U-DEC,,3,5:00,900,-115,550,1400,1500,180,1500
1,0,-210,175,47.61904762,175,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,FALSE,Welterweight,MALE,3,4,0,0,28.90909091,0.502727273,0.363636364,2.363636364,0.436363636,2,6,27,0,0,1,2,1,1,0,5,Orthodox,177.8,182.88,170,1,0,0,23.78571429,0.51,0.5,2.285714286,0.470714286,4,4,35,0,0,1,6,3,0,0,10,Southpaw,187.96,193.04,170,33,35,-3,0,-2,-5,-2,-8,0,-2,1,-10.16,-10.16,-2,5.12337662,-0.136363636,0.077922078,0,1,,8,,,,,,,,8,,,,,,,,,,,,,,,,,,,Red,SUB,Arm Triangle,3,2:13,733,102,593,580,1420,605,350
1,0,-420,335,23.80952381,335,5/23/2015,"Las Vegas, Nevada, USA", USA,Blue,FALSE,Middleweight,MALE,3,0,2,0,39.66666667,0.476666667,0.583333333,2.583333333,0.308333333,3,5,33,0,0,1,5,0,1,0,7,Orthodox,182.88,193.04,185,0,3,0,34.8,0.536,0.2,1,0.382,3,2,11,1,0,0,1,0,0,2,3,Orthodox,182.88,200.66,185,30,32,0,-1,0,4,-3,22,-1,-2,1,0,-7.62,-2,4.86666667,0.383333333,1.583333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,199,595,1855,1225,-105,1320
1,0,265,-325,265,30.76923077,5/23/2015,"Las Vegas, Nevada, USA", USA,Blue,FALSE,Welterweight,MALE,3,0,2,0,17,0.505,0.5,3.5,0.705,2,0,4,0,0,0,0,1,1,0,2,Orthodox,180.34,182.88,170,1,0,0,20.07142857,0.395714286,0.785714286,1.071428571,0.252857143,4,5,27,0,0,1,2,4,2,0,9,Orthodox,182.88,187.96,170,39,27,1,2,-2,-7,5,-23,0,-3,-1,-2.54,-5.08,12,-3.07142857,-0.285714286,2.428571429,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,690,191,575,260,700,220
1,0,-500,400,20,400,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,FALSE,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,187.96,155,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,177.8,155,23,31,0,0,0,0,0,0,0,0,0,0,10.16,-8,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,2,2:38,458,160,553,175,1700,535,900
1,0,-500,400,20,400,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,FALSE,Flyweight,MALE,3,2,0,0,16.66666667,0.326666667,2,0.666666667,0.333333333,1,2,6,0,0,0,0,0,1,0,1,Orthodox,162.56,162.56,125,2,0,0,31.25,0.6675,0.75,4,0.72,2,2,9,0,0,0,1,1,0,0,2,Southpaw,170.18,167.64,125,23,30,0,0,-1,-1,0,-3,0,-1,1,-7.62,-5.08,-7,-14.58333333,1.25,-3.333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,135,605,750,1125,169,2500
1,0,-550,425,18.18181818,425,5/16/2015,"Manila, Philippines", Philippines,Red,FALSE,Featherweight,MALE,5,0,2,0,39.54545455,0.487272727,0.727272727,1.636363636,0.340909091,4,3,31,3,0,0,2,0,6,0,8,Orthodox,167.64,170.18,135,0,3,0,64.17647059,0.428823529,0.470588235,3.294117647,0.35,5,5,63,7,0,0,7,3,2,0,12,Orthodox,167.64,172.72,145,33,36,0,-1,-1,-4,2,-32,-4,-3,4,0,-2.54,-3,-24.63101604,0.256684492,-1.657754011,0,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,3,,,Red,U-DEC,,5,5:00,1500,-153,1055,693,950,385,1565
1,0,-800,550,12.5,550,5/16/2015,"Manila, Philippines", Philippines,Red,FALSE,Middleweight,MALE,3,0,1,0,26.11111111,0.37,0.222222222,0.333333333,0.184444444,5,3,21,0,0,1,2,3,0,0,6,Orthodox,180.34,185.42,185,0,1,0,32.8,0.424,0.4,0,0,1,2,13,0,0,0,1,1,1,0,3,Orthodox,187.96,193.04,185,29,35,0,0,4,3,-1,8,0,2,-1,-7.62,-7.62,-6,-6.68888889,-0.177777778,0.333333333,0,1,12,7,,,,,,,7,,,,,,,,,,,,,12,,,,,,,Red,,,,,,148,940,200,3000,347,900
1,0,115,-135,115,74.07407407,5/16/2015,"Manila, Philippines", Philippines,Red,FALSE,Middleweight,MALE,3,2,0,0,55,0.342,0.4,0.4,0.3,3,2,12,0,0,0,1,1,1,0,3,Orthodox,198.12,195.58,185,3,0,0,25.64285714,0.380714286,0.357142857,1.357142857,0.218571429,4,6,27,0,0,1,3,4,0,0,8,Orthodox,182.88,182.88,185,37,27,1,0,-1,-5,4,-15,0,-3,1,15.24,12.7,10,29.35714286,0.042857143,-0.957142857,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,275,378,1200,600,385,230
1,0,105,-125,105,80,5/16/2015,"Manila, Philippines", Philippines,Blue,FALSE,Welterweight,MALE,3,0,6,0,45.88888889,0.453333333,0.111111111,2.333333333,0.532222222,6,2,24,0,0,0,4,2,1,0,7,Orthodox,190.5,203.2,170,0,1,0,55,0.5,0.25,0.25,0.25,2,1,9,0,0,0,0,3,0,0,3,Orthodox,190.5,195.58,170,30,27,0,5,4,4,-1,15,0,-1,1,0,7.62,3,-9.11111111,-0.138888889,2.083333333,0,1,15,,,,,,,,,,,,,,,,,,,,,,15,,,,,,Blue,KO/TKO,Punches,2,1:24,384,515,160,1167,873,215,515
1,0,135,-155,135,64.51612903,5/16/2015,"Manila, Philippines", Philippines,Red,FALSE,Featherweight,MALE,3,0,1,0,77,0.59,0,1,1,1,0,3,0,0,1,0,0,0,0,1,Orthodox,175.26,175.26,145,3,0,0,14,0.34,1.333333333,0,0,0,3,7,1,0,0,0,0,0,0,0,Orthodox,175.26,182.88,145,31,33,3,1,1,1,3,-4,-1,0,0,0,-7.62,-2,63,-1.333333333,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,300,150,680,1215,850,300
1,0,320,-390,320,25.64102564,5/16/2015,"Manila, Philippines", Philippines,Blue,FALSE,Featherweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,172.72,145,1,0,0,51.5,0.48,0,2,0.2,1,1,5,0,0,0,1,0,0,0,1,Orthodox,172.72,172.72,145,29,26,1,0,-1,-1,1,-5,0,0,0,0,0,3,-51.5,0,-2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,476,158,1820,808,1125,170
1,0,190,-230,190,43.47826087,5/16/2015,"Manila, Philippines", Philippines,Blue,FALSE,Lightweight,MALE,3,1,0,0,44.75,0.43,1,0.75,0.15,1,2,12,0,0,0,1,1,0,0,2,Orthodox,180.34,185.42,155,0,1,0,30,0.35,0,0,0,1,1,6,0,0,0,0,1,0,0,1,Switch,175.26,180.34,155,32,30,-1,-1,0,1,-1,6,0,0,0,5.08,5.08,2,14.75,1,0.75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,1,3:56,236,355,150,1760,425,545,480
1,0,-115,-105,86.95652174,95.23809524,5/16/2015,"Manila, Philippines", Philippines,Blue,FALSE,Lightweight,MALE,3,1,0,0,29,0.31,0,4,0.44,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,190.5,155,1,0,0,19,0.49,1,2,0.3,2,1,9,1,0,1,1,0,0,0,2,Southpaw,180.34,180.34,155,25,31,0,0,-2,-2,0,-6,-1,0,0,0,10.16,-6,10,-1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,,255,,385,,1060
1,0,130,-140,130,71.42857143,5/16/2015,"Manila, Philippines", Philippines,Red,FALSE,Welterweight,MALE,3,1,0,0,27.33333333,0.433333333,1.333333333,2,0.25,1,2,5,1,0,0,1,0,0,0,1,Orthodox,187.96,187.96,170,1,0,0,52,0.34,0,2,0.29,1,1,6,0,0,1,0,0,0,0,1,Orthodox,182.88,180.34,170,27,26,0,0,0,0,-1,-1,1,0,0,5.08,7.62,1,-24.66666667,1.333333333,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,252,150,861,400,675,689
1,0,-140,120,71.42857143,120,5/16/2015,"Manila, Philippines", Philippines,Red,FALSE,Bantamweight,MALE,3,0,2,0,13,0.64,0,4.5,0.8,2,0,6,0,0,1,1,0,0,0,2,Orthodox,170.18,170.18,135,0,1,0,31,0.34,1,2,0.66,1,0,3,1,0,0,1,0,0,0,1,Southpaw,162.56,162.56,145,33,28,0,1,1,1,0,3,-1,0,0,7.62,7.62,5,-18,-1,2.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,168,230,850,625,350,1200
1,0,130,-150,130,66.66666667,5/16/2015,"Manila, Philippines", Philippines,Blue,FALSE,Flyweight,MALE,3,2,0,0,11,0.415,0,0.5,0.5,0,2,2,0,0,0,0,0,0,0,0,Orthodox,167.64,170.18,125,1,0,0,36,0.44,0,1,0.5,0,1,3,0,0,0,0,0,0,0,0,Orthodox,162.56,165.1,125,24,27,-1,0,0,0,-1,-1,0,0,0,5.08,5.08,-3,-25,0,-0.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,,300,,380,,360
1,0,-270,230,37.03703704,230,5/16/2015,"Manila, Philippines", Philippines,Blue,FALSE,Flyweight,MALE,3,1,0,0,27,0.4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,165.1,162.56,125,1,0,0,25,0.47,0,0,0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,167.64,175.26,125,26,24,0,0,0,0,0,0,0,0,0,-2.54,-12.7,2,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,150,,432,,325,
1,0,-235,195,42.55319149,195,5/9/2015,"Adelaide, South Australia, Australia", Australia,Red,FALSE,Heavyweight,MALE,5,1,0,0,32.66666667,0.415555556,0.111111111,0.777777778,0.377777778,4,4,22,1,0,0,1,4,0,0,5,Orthodox,177.8,182.88,265,1,0,0,52.75,0.47375,0,1.25,0.38375,3,2,20,0,0,0,3,3,0,0,6,Orthodox,193.04,203.2,240,32,41,0,0,1,-1,-2,2,1,1,0,-15.24,-20.32,-9,-20.08333333,0.111111111,-0.472222222,0,1,5,4,,,,,4,,,,,,,,,,,,,5,,,,,,,,,Red,KO/TKO,Punches,5,2:47,1367,340,900,825,2000,110,250
1,0,-135,115,74.07407407,115,5/9/2015,"Adelaide, South Australia, Australia", Australia,Blue,FALSE,Middleweight,MALE,3,0,2,0,53,0.373333333,0,0.5,0.416666667,2,2,15,1,0,0,2,2,0,0,4,Orthodox,182.88,185.42,185,0,1,0,41.90909091,0.425454545,0,1.272727273,0.276363636,5,3,30,0,0,1,6,1,0,0,8,Orthodox,185.42,187.96,185,27,24,0,1,-3,-4,1,-15,1,1,0,-2.54,-2.54,3,11.09090909,0,-0.772727273,0,1,,14,,,,,,,14,,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1,0:44,44,210,230,1250,1250,300,400
1,0,-130,120,76.92307692,120,5/9/2015,"Adelaide, South Australia, Australia", Australia,Blue,FALSE,Light Heavyweight,MALE,3,0,1,0,63.33333333,0.51,0.666666667,0,0,1,2,7,0,0,0,0,1,0,0,1,Orthodox,185.42,187.96,205,0,1,0,14.2,0.428,0.5,0.9,0.185,3,5,16,0,0,0,0,2,3,0,5,Orthodox,190.5,190.5,205,42,31,0,0,-2,-4,3,-9,0,-1,-3,-5.08,-2.54,11,49.13333333,0.166666667,-0.9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1,0:56,56,609,460,160,1655,575,245
1,0,-190,165,52.63157895,165,5/9/2015,"Adelaide, South Australia, Australia", Australia,Blue,FALSE,Lightweight,MALE,3,0,3,0,39,0.206666667,0.333333333,0,0,3,0,7,0,0,0,2,0,1,0,3,Orthodox,190.5,193.04,155,0,2,0,43,0.555,1,2.5,0.43,2,0,5,0,0,0,0,0,2,0,2,Orthodox,180.34,185.42,170,20,28,0,1,1,1,0,2,0,0,-1,10.16,7.62,-8,-4,-0.666666667,-2.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,1,4:53,293,178,270,417,1250,435,875
1,0,-290,245,34.48275862,245,5/9/2015,"Adelaide, South Australia, Australia", Australia,Blue,FALSE,Featherweight,MALE,3,1,0,0,55.5,0.535,0,0,0,1,1,4,0,0,0,0,1,0,0,1,Switch,182.88,190.5,155,1,0,0,31.42857143,0.432857143,0.714285714,2.285714286,0.555714286,2,4,20,0,0,1,2,0,0,0,3,Orthodox,180.34,177.8,145,31,25,0,0,-1,-2,3,-16,0,1,0,2.54,12.7,6,24.07142857,-0.714285714,-2.285714286,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Kick,2,4:13,553,125,425,225,1475,1295,950
1,0,-110,-110,90.90909091,90.90909091,5/9/2015,"Adelaide, South Australia, Australia", Australia,Red,FALSE,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,180.34,170,1,0,0,26.28571429,0.591428571,0.571428571,1.142857143,0.357142857,3,3,13,0,0,0,0,2,2,0,4,Southpaw,185.42,193.04,170,35,26,1,0,-3,-4,3,-13,0,-2,-2,-7.62,-12.7,9,-26.28571429,-0.571428571,-1.142857143,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,317,170,720,625,345,1175
1,0,300,-360,300,27.77777778,5/9/2015,"Adelaide, South Australia, Australia", Australia,Blue,FALSE,Middleweight,MALE,3,0,2,0,30.66666667,0.61,0,0,0,2,1,5,0,0,0,0,2,0,0,2,Southpaw,187.96,190.5,205,0,2,0,43,0.42,0.5,0.5,0.25,2,0,4,0,0,0,1,0,1,0,2,Southpaw,182.88,177.8,185,37,29,0,0,0,0,-1,1,0,2,-1,5.08,12.7,8,-12.33333333,-0.5,-0.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,0:49,49,450,220,1125,1145,1200,-105
1,0,-220,180,45.45454545,180,5/9/2015,"Adelaide, South Australia, Australia", Australia,Red,FALSE,Women's Strawweight,FEMALE,3,1,0,0,4,0.8,1,2,0.66,0,1,2,0,0,0,0,0,0,0,0,Orthodox,162.56,157.48,115,1,0,0,69,0.58,0,0,0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,167.64,162.56,125,26,32,0,0,0,0,0,-1,0,0,0,-5.08,-5.08,-6,-65,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,1,4:09,249,184,270,324,900,470,1565
1,0,-130,110,76.92307692,110,5/9/2015,"Adelaide, South Australia, Australia", Australia,Blue,FALSE,Middleweight,MALE,3,1,0,0,36.66666667,0.486666667,0.666666667,0.333333333,0.066666667,1,2,7,1,0,0,0,0,1,0,1,Orthodox,185.42,193.04,170,2,0,0,14.25,0.5625,0,1.5,0.39,2,2,7,0,0,0,0,2,0,0,2,Switch,185.42,185.42,185,35,25,1,0,-1,-1,0,0,1,-2,1,0,7.62,10,22.41666667,0.666666667,-1.166666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,225,415,1125,781,350,275
1,0,210,-250,210,40,5/9/2015,"Adelaide, South Australia, Australia", Australia,Red,FALSE,Women's Strawweight,FEMALE,3,1,0,0,28,0.57,0,5,1,0,1,3,0,0,0,0,0,0,0,0,Orthodox,162.56,165.1,115,1,0,0,12,0.8,0,1,1,0,1,1,0,0,0,0,0,0,0,0,Switch,160.02,160.02,115,36,24,0,0,0,0,0,2,0,0,0,2.54,5.08,12,16,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Armbar,3,3:15,795,350,150,700,410,1200,460
1,0,-140,120,71.42857143,120,5/9/2015,"Adelaide, South Australia, Australia", Australia,Blue,FALSE,Welterweight,MALE,3,1,0,0,15,0.3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,170.18,175.26,170,1,0,0,8.666666667,0.496666667,0,0.666666667,0.276666667,1,2,5,0,0,0,0,1,0,0,1,Orthodox,180.34,185.42,170,38,27,0,0,-1,-1,1,-2,0,-1,0,-10.16,-10.16,11,6.333333333,0,-0.666666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,222,305,610,571,415,505
1,0,-230,190,43.47826087,190,5/9/2015,"Adelaide, South Australia, Australia", Australia,Blue,FALSE,Flyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Switch,165.1,165.1,125,2,0,0,58.33333333,0.306666667,0,4.333333333,0.63,1,2,9,0,0,1,0,0,0,0,1,Orthodox,165.1,165.1,125,29,26,2,0,-1,-1,2,-9,0,0,0,0,0,3,-58.33333333,0,-4.333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,4:59,299,119,358,705,1935,405,575
1,0,-980,640,10.20408163,640,4/25/2015,"Montreal, Quebec, Canada", Canada,Red,TRUE,Flyweight,MALE,5,0,4,0,42.5,0.54,0,1,0.4575,4,0,9,0,0,0,2,2,0,0,4,Orthodox,165.1,167.64,125,0,7,0,65.18181818,0.527272727,0.454545455,3.727272727,0.445454545,7,2,40,7,0,1,5,1,2,0,9,Orthodox,160.02,167.64,125,28,24,0,-3,-3,-5,2,-31,-7,1,-2,5.08,0,4,-22.68181818,-0.454545455,-2.727272727,0,1,7,0,,,,,,,,,,,,0,3,,,,,,,,,,,,7,,Red,SUB,Armbar,5,4:59,1499,130,1250,140,2300,600,825
1,0,-170,150,58.82352941,150,4/25/2015,"Montreal, Quebec, Canada", Canada,Red,FALSE,Catch Weight,MALE,3,0,1,0,69.33333333,0.54,0.555555556,0.333333333,0.166666667,3,4,23,0,0,1,2,2,0,0,5,Orthodox,185.42,190.5,205,3,0,0,34.58333333,0.4575,0,0.5,0.214166667,3,5,36,4,0,1,3,3,0,0,7,Orthodox,185.42,185.42,205,36,35,3,1,0,-2,1,-13,-4,-1,0,0,5.08,1,34.75,0.555555556,-0.166666667,0,1,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,neither,,,,,,176,525,1595,1500,250,400
1,0,-145,125,68.96551724,125,4/25/2015,"Montreal, Quebec, Canada", Canada,Red,FALSE,Middleweight,MALE,3,1,0,0,20.2,0.441333333,0.6,1.933333333,0.45,3,6,28,1,0,1,4,2,2,0,9,Orthodox,187.96,193.04,185,1,0,0,49.77272727,0.390454545,0.227272727,1.181818182,0.303636364,4,7,56,1,0,1,5,9,0,0,15,Orthodox,185.42,190.5,185,36,31,0,0,-1,-6,1,-28,0,-7,2,2.54,2.54,5,-29.57272727,0.372727273,0.751515151,0,1,11,10,,,,,,,10,,,,,,,,,,,,,11,,,,,,,Red,U-DEC,,3,5:00,900,145,215,900,1225,400,700
1,0,-110,-110,90.90909091,90.90909091,4/25/2015,"Montreal, Quebec, Canada", Canada,Red,FALSE,Catch Weight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,180.34,155,1,0,0,51.75,0.42125,0,0,0,3,3,20,0,0,0,3,2,0,0,5,Orthodox,172.72,172.72,155,29,28,1,0,-3,-5,3,-20,0,-2,0,10.16,7.62,1,-51.75,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,4:53,293,150,375,1300,650,350,375
1,0,335,-420,335,23.80952381,4/25/2015,"Montreal, Quebec, Canada", Canada,Blue,FALSE,Bantamweight,MALE,3,0,1,0,120,0.55,0,0,0,1,0,3,0,0,0,1,0,0,0,1,Southpaw,170.18,177.8,135,0,1,0,34.375,0.4425,0,1.25,0.285,3,3,19,0,0,3,2,0,0,0,5,Orthodox,170.18,172.72,135,35,23,0,0,-2,-4,3,-16,0,0,0,0,5.08,12,85.625,0,-1.25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1,4:18,258,500,250,2000,950,1350,-130
1,0,-260,220,38.46153846,220,4/25/2015,"Montreal, Quebec, Canada", Canada,Red,FALSE,Welterweight,MALE,3,2,0,0,12.11111111,0.438888889,0.222222222,1,0.558888889,1,5,13,0,0,0,1,1,1,1,4,Southpaw,182.88,177.8,185,1,0,0,28.0625,0.438125,0.125,0.4375,0.135,4,9,39,2,0,1,3,2,0,0,7,Orthodox,180.34,180.34,170,35,32,-1,0,-3,-3,4,-26,-2,0,1,2.54,-2.54,3,-15.95138889,0.097222222,0.5625,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,235,400,800,950,170,600
1,0,178,-215,178,46.51162791,4/25/2015,"Montreal, Quebec, Canada", Canada,Red,FALSE,Women's Bantamweight,FEMALE,3,0,1,0,144.5,0.47,0,0.5,0.5,1,1,6,0,0,0,1,0,0,0,1,Orthodox,165.1,170.18,135,1,0,0,37.25,0.42,0.75,0.75,0.415,3,1,10,1,0,1,2,0,0,0,3,Orthodox,167.64,172.72,125,30,29,1,1,-2,-2,0,-4,-1,0,0,-2.54,-2.54,1,107.25,-0.75,-0.25,0,1,5,3,,,,3,,,,,,,,,,,,,5,,,,,,,,,,Red,SUB,Armbar,2,3:07,487,270,110,850,1385,1780,390
1,0,-420,335,23.80952381,335,4/25/2015,"Montreal, Quebec, Canada", Canada,Red,FALSE,Lightweight,MALE,3,0,1,0,63,0.51,0,0,0,1,0,3,0,0,0,0,1,0,0,1,Southpaw,182.88,182.88,170,0,2,0,53,0.41,0,2,0.285,2,0,6,1,0,1,1,0,0,0,2,Orthodox,177.8,180.34,170,28,25,0,-1,-1,-1,0,-3,-1,1,0,5.08,2.54,3,10,0,-2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,105,530,401,1970,300,1050
1,0,-340,280,29.41176471,280,4/25/2015,"Montreal, Quebec, Canada", Canada,Red,FALSE,Lightweight,MALE,3,0,1,0,59,0.44,1,3.5,0.685,1,1,6,0,0,0,1,0,0,0,1,Orthodox,175.26,182.88,155,0,1,0,38,0.51,0.5,2,0.31,1,1,5,1,0,0,0,0,1,0,1,Southpaw,175.26,177.8,155,26,26,0,0,0,0,0,1,-1,0,-1,0,5.08,0,21,0.5,1.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,3,1:35,695,152,420,180,1150,686,1575
1,0,-210,175,47.61904762,175,4/25/2015,"Montreal, Quebec, Canada", Canada,Red,FALSE,Welterweight,MALE,3,0,1,0,37,0.59,0,0,0,1,2,9,0,0,1,0,1,0,0,2,Orthodox,177.8,177.8,170,0,2,0,57,0.605,0,3,0.75,2,0,6,0,0,1,1,0,0,0,2,Orthodox,185.42,187.96,170,33,39,0,-1,-1,0,-2,3,0,1,0,-7.62,-10.16,-6,-20,0,-3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,193,510,600,1880,210,375
1,0,105,-125,105,80,4/25/2015,"Montreal, Quebec, Canada", Canada,Blue,FALSE,Women's Strawweight,FEMALE,3,0,1,0,104,0.37,0,0,0,1,0,3,0,0,1,0,0,0,0,1,Orthodox,170.18,172.72,115,1,0,0,4,0.8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Orthodox,170.18,172.72,115,38,31,1,1,1,1,1,2,-1,0,0,0,0,7,100,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,260,191,619,750,485,486
